source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
LLM,C2-P2,C2,P2,4036,Trial By Jury,trial by jury,458,8,8,landmarks,160,160,0.34934497816593885,0.0,eligible,6,4327,0.3244449214423598
LLM,C2-P2,C2,P2,4048,Drug Testing,drug testing,512,8,8,landmarks,160,160,0.3125,0.0,eligible,2,4330,0.19333405803870085
LLM,C2-P2,C2,P2,4060,Job Benefits,job benefits,540,8,8,landmarks,160,160,0.2962962962962963,0.0,eligible,5,4628,0.3095346350373056
LLM,C2-P2,C2,P2,4082,News Media,news media,599,8,8,landmarks,160,160,0.2671118530884808,0.0,eligible,4,4177,0.3948004294253953
LLM,C2-P2,C2,P2,4096,Recycling,recycling,489,8,8,landmarks,160,160,0.32719836400818,0.0,eligible,3,4329,0.2995890944018098
LLM,C2-P2,C2,P2,4103,Family Finance,family finance,515,8,8,landmarks,160,160,0.3106796116504854,0.0,eligible,5,4379,0.46902220749210766
LLM,C2-P2,C2,P2,4104,Family Finance,family finance,508,8,8,landmarks,160,160,0.31496062992125984,0.0,eligible,5,4353,0.3630977483426092
LLM,C2-P2,C2,P2,4108,Care Of The Elderly,care of the elderly,268,8,8,landmarks,160,160,0.5970149253731343,0.0,eligible,5,4166,0.36307704121140305
LLM,C2-P2,C2,P2,4109,Job Benefits,job benefits,381,8,8,landmarks,160,160,0.4199475065616798,0.0,eligible,5,4319,0.2841308910133624
LLM,C2-P2,C2,P2,4133,Capital Punishment,capital punishment,473,8,8,landmarks,160,160,0.3382663847780127,0.0,eligible,2,4341,0.3559654862915086
LLM,C2-P2,C2,P2,4148,Trial By Jury,trial by jury,611,8,8,landmarks,160,160,0.2618657937806874,0.0,eligible,6,4617,0.4013047875441281
LLM,C2-P2,C2,P2,4152,Trial By Jury,trial by jury,475,8,8,landmarks,160,160,0.3368421052631579,0.0,eligible,6,4327,0.387490717061968
LLM,C2-P2,C2,P2,4166,Care Of The Elderly,care of the elderly,589,8,8,landmarks,160,160,0.27164685908319186,0.0,eligible,5,3902,0.4099075489663342
LLM,C2-P2,C2,P2,4168,Music,music,397,8,8,landmarks,160,160,0.40302267002518893,0.0,eligible,2,4312,0.28885232768252445
LLM,C2-P2,C2,P2,4171,Job Benefits,job benefits,455,8,8,landmarks,160,160,0.3516483516483517,0.0,eligible,5,4319,0.34496878297778377
LLM,C2-P2,C2,P2,4177,News Media,news media,405,8,8,landmarks,160,160,0.3950617283950617,0.0,eligible,4,4082,0.3948004294253953
LLM,C2-P2,C2,P2,4312,Music,music,388,8,8,landmarks,160,160,0.41237113402061853,0.0,eligible,2,4168,0.28885232768252445
LLM,C2-P2,C2,P2,4316,Crime,crime,403,8,8,landmarks,160,160,0.3970223325062035,0.0,eligible,4,4320,0.2966395552459109
LLM,C2-P2,C2,P2,4319,Job Benefits,job benefits,512,8,8,landmarks,160,160,0.3125,0.0,eligible,5,4171,0.34496878297778377
LLM,C2-P2,C2,P2,4320,Crime,crime,634,8,8,landmarks,160,160,0.25236593059936907,0.0,eligible,4,4340,0.41238700527552163
LLM,C2-P2,C2,P2,4321,Trial By Jury,trial by jury,441,8,8,landmarks,160,160,0.36281179138321995,0.0,eligible,6,4148,0.36255559679890703
LLM,C2-P2,C2,P2,4325,Child Care,child care,492,8,8,landmarks,160,160,0.3252032520325203,0.0,eligible,2,4877,0.27804390127041256
LLM,C2-P2,C2,P2,4327,Trial By Jury,trial by jury,434,8,8,landmarks,160,160,0.3686635944700461,0.0,eligible,6,4152,0.387490717061968
LLM,C2-P2,C2,P2,4329,Recycling,recycling,341,8,8,landmarks,160,160,0.46920821114369504,0.0,eligible,3,4096,0.2995890944018098
LLM,C2-P2,C2,P2,4330,Drug Testing,drug testing,599,8,8,landmarks,160,160,0.2671118530884808,0.0,eligible,2,4048,0.19333405803870085
LLM,C2-P2,C2,P2,4333,Taxes,taxes,477,8,8,landmarks,160,160,0.33542976939203356,0.0,eligible,2,4372,0.23605136807070326
LLM,C2-P2,C2,P2,4336,Crime,crime,254,8,8,landmarks,160,160,0.6299212598425197,0.0,eligible,4,4320,0.3205968708758402
LLM,C2-P2,C2,P2,4339,Buying A Car,buying a car,396,8,8,landmarks,160,160,0.40404040404040403,0.0,eligible,2,4356,0.3385714420973911
LLM,C2-P2,C2,P2,4340,Crime,crime,504,8,8,landmarks,160,160,0.31746031746031744,0.0,eligible,4,4320,0.41238700527552163
LLM,C2-P2,C2,P2,4341,Capital Punishment,capital punishment,303,8,8,landmarks,160,160,0.528052805280528,0.0,eligible,2,4133,0.3559654862915086
LLM,C2-P2,C2,P2,4345,News Media,news media,552,8,8,landmarks,160,160,0.2898550724637681,0.0,eligible,4,4082,0.26325463767486923
LLM,C2-P2,C2,P2,4353,Family Finance,family finance,508,8,8,landmarks,160,160,0.31496062992125984,0.0,eligible,5,4104,0.3630977483426092
LLM,C2-P2,C2,P2,4356,Buying A Car,buying a car,448,8,8,landmarks,160,160,0.35714285714285715,0.0,eligible,2,4339,0.3385714420973911
LLM,C2-P2,C2,P2,4358,Recycling,recycling,524,8,8,landmarks,160,160,0.3053435114503817,0.0,eligible,3,4329,0.28322296997540897
LLM,C2-P2,C2,P2,4360,Social Change,social change,439,8,8,landmarks,160,160,0.36446469248291574,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,4362,Public Education,public education,485,8,8,landmarks,160,160,0.32989690721649484,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,4372,Taxes,taxes,528,8,8,landmarks,160,160,0.30303030303030304,0.0,eligible,2,4333,0.23605136807070326
LLM,C2-P2,C2,P2,4379,Family Finance,family finance,384,8,8,landmarks,160,160,0.4166666666666667,0.0,eligible,5,4103,0.46902220749210766
LLM,C2-P2,C2,P2,4382,Air Pollution,air pollution,553,8,8,landmarks,160,160,0.28933092224231466,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,4611,News Media,news media,503,8,8,landmarks,160,160,0.31809145129224653,0.0,eligible,4,4177,0.2405628892425027
LLM,C2-P2,C2,P2,4617,Trial By Jury,trial by jury,489,8,8,landmarks,160,160,0.32719836400818,0.0,eligible,6,4148,0.4013047875441281
LLM,C2-P2,C2,P2,4619,Care Of The Elderly,care of the elderly,149,8,8,landmarks,160,149,1.0,0.06874999999999998,eligible,5,3902,0.3674240027932819
LLM,C2-P2,C2,P2,4628,Job Benefits,job benefits,350,8,8,landmarks,160,160,0.45714285714285713,0.0,eligible,5,4319,0.34467469445850774
LLM,C2-P2,C2,P2,4646,Care Of The Elderly,care of the elderly,111,8,8,landmarks,160,111,1.0,0.30625,eligible,5,4166,0.3585445662518648
LLM,C2-P2,C2,P2,4688,Family Finance,family finance,403,8,8,landmarks,160,160,0.3970223325062035,0.0,eligible,5,4379,0.46817705028548984
LLM,C2-P2,C2,P2,4877,Child Care,child care,538,8,8,landmarks,160,160,0.29739776951672864,0.0,eligible,2,4325,0.27804390127041256
LLM,C3-P2,C3,P2,2095,Weather Climate,weather climate,453,8,8,landmarks,160,160,0.35320088300220753,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,2451,Soviet Union,soviet union,397,8,8,landmarks,160,160,0.40302267002518893,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,3389,Football,football,198,8,8,landmarks,160,160,0.8080808080808081,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,3902,Care Of The Elderly,care of the elderly,75,8,8,landmarks,160,75,1.0,0.53125,eligible,5,4108,0.4362202751366685
LLM,C3-P2,C3,P2,4036,Trial By Jury,trial by jury,456,8,8,landmarks,160,160,0.3508771929824561,0.0,eligible,6,4617,0.4757559864937452
LLM,C3-P2,C3,P2,4048,Drug Testing,drug testing,277,8,8,landmarks,160,160,0.5776173285198556,0.0,eligible,2,4330,0.5168544792605969
LLM,C3-P2,C3,P2,4060,Job Benefits,job benefits,300,8,8,landmarks,160,160,0.5333333333333333,0.0,eligible,5,4109,0.4858292427730415
LLM,C3-P2,C3,P2,4082,News Media,news media,284,8,8,landmarks,160,160,0.5633802816901409,0.0,eligible,4,4345,0.48694337775522434
LLM,C3-P2,C3,P2,4096,Recycling,recycling,209,8,8,landmarks,160,160,0.7655502392344498,0.0,eligible,3,4358,0.5450298429573643
LLM,C3-P2,C3,P2,4103,Family Finance,family finance,331,8,8,landmarks,160,160,0.48338368580060426,0.0,eligible,5,4688,0.496790325831601
LLM,C3-P2,C3,P2,4104,Family Finance,family finance,413,8,8,landmarks,160,160,0.387409200968523,0.0,eligible,5,4688,0.48174699525383524
LLM,C3-P2,C3,P2,4108,Care Of The Elderly,care of the elderly,228,8,8,landmarks,160,160,0.7017543859649122,0.0,eligible,5,4619,0.4765777186553668
LLM,C3-P2,C3,P2,4109,Job Benefits,job benefits,461,8,8,landmarks,160,160,0.3470715835140998,0.0,eligible,5,4319,0.5382692706483039
LLM,C3-P2,C3,P2,4133,Capital Punishment,capital punishment,252,8,8,landmarks,160,160,0.6349206349206349,0.0,eligible,2,4341,0.5039863383144848
LLM,C3-P2,C3,P2,4148,Trial By Jury,trial by jury,365,8,8,landmarks,160,160,0.4383561643835616,0.0,eligible,6,4617,0.437463621009352
LLM,C3-P2,C3,P2,4152,Trial By Jury,trial by jury,381,8,8,landmarks,160,160,0.4199475065616798,0.0,eligible,6,4148,0.42859573911652793
LLM,C3-P2,C3,P2,4166,Care Of The Elderly,care of the elderly,280,8,8,landmarks,160,160,0.5714285714285714,0.0,eligible,5,4646,0.5096400810718242
LLM,C3-P2,C3,P2,4168,Music,music,302,8,8,landmarks,160,160,0.5298013245033113,0.0,eligible,2,4312,0.36142124095091366
LLM,C3-P2,C3,P2,4171,Job Benefits,job benefits,396,8,8,landmarks,160,160,0.40404040404040403,0.0,eligible,5,4319,0.41779202113134906
LLM,C3-P2,C3,P2,4177,News Media,news media,575,8,8,landmarks,160,160,0.2782608695652174,0.0,eligible,4,4611,0.38049599631594266
LLM,C3-P2,C3,P2,4312,Music,music,422,8,8,landmarks,160,160,0.3791469194312796,0.0,eligible,2,4168,0.36142124095091366
LLM,C3-P2,C3,P2,4316,Crime,crime,340,8,8,landmarks,160,160,0.47058823529411764,0.0,eligible,4,4336,0.6227221146515565
LLM,C3-P2,C3,P2,4319,Job Benefits,job benefits,408,8,8,landmarks,160,160,0.39215686274509803,0.0,eligible,5,4109,0.5382692706483039
LLM,C3-P2,C3,P2,4320,Crime,crime,287,8,8,landmarks,160,160,0.5574912891986062,0.0,eligible,4,4316,0.4662933487732088
LLM,C3-P2,C3,P2,4321,Trial By Jury,trial by jury,317,8,8,landmarks,160,160,0.5047318611987381,0.0,eligible,6,4148,0.39681121748488957
LLM,C3-P2,C3,P2,4325,Child Care,child care,471,8,8,landmarks,160,160,0.33970276008492567,0.0,eligible,2,4877,0.12006939072350786
LLM,C3-P2,C3,P2,4327,Trial By Jury,trial by jury,270,8,8,landmarks,160,160,0.5925925925925926,0.0,eligible,6,4617,0.4038394397127555
LLM,C3-P2,C3,P2,4329,Recycling,recycling,517,8,8,landmarks,160,160,0.30947775628626695,0.0,eligible,3,4358,0.4834881286861822
LLM,C3-P2,C3,P2,4330,Drug Testing,drug testing,445,8,8,landmarks,160,160,0.3595505617977528,0.0,eligible,2,4048,0.5168544792605969
LLM,C3-P2,C3,P2,4333,Taxes,taxes,390,8,8,landmarks,160,160,0.41025641025641024,0.0,eligible,2,4372,0.28381791636743536
LLM,C3-P2,C3,P2,4336,Crime,crime,298,8,8,landmarks,160,160,0.5369127516778524,0.0,eligible,4,4316,0.6227221146515565
LLM,C3-P2,C3,P2,4339,Buying A Car,buying a car,360,8,8,landmarks,160,160,0.4444444444444444,0.0,eligible,2,4356,0.3374052087732986
LLM,C3-P2,C3,P2,4340,Crime,crime,389,8,8,landmarks,160,160,0.41131105398457585,0.0,eligible,4,4316,0.5015193276080148
LLM,C3-P2,C3,P2,4341,Capital Punishment,capital punishment,285,8,8,landmarks,160,160,0.5614035087719298,0.0,eligible,2,4133,0.5039863383144848
LLM,C3-P2,C3,P2,4345,News Media,news media,183,8,8,landmarks,160,160,0.8743169398907104,0.0,eligible,4,4082,0.48694337775522434
LLM,C3-P2,C3,P2,4353,Family Finance,family finance,364,8,8,landmarks,160,160,0.43956043956043955,0.0,eligible,5,4103,0.4655394731878131
LLM,C3-P2,C3,P2,4356,Buying A Car,buying a car,321,8,8,landmarks,160,160,0.4984423676012461,0.0,eligible,2,4339,0.3374052087732986
LLM,C3-P2,C3,P2,4358,Recycling,recycling,74,8,8,landmarks,160,74,1.0,0.5375,eligible,3,4096,0.5450298429573643
LLM,C3-P2,C3,P2,4360,Social Change,social change,308,8,8,landmarks,160,160,0.5194805194805194,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,4362,Public Education,public education,336,8,8,landmarks,160,160,0.47619047619047616,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,4372,Taxes,taxes,252,8,8,landmarks,160,160,0.6349206349206349,0.0,eligible,2,4333,0.28381791636743536
LLM,C3-P2,C3,P2,4379,Family Finance,family finance,398,8,8,landmarks,160,160,0.4020100502512563,0.0,eligible,5,4688,0.5102709368646925
LLM,C3-P2,C3,P2,4382,Air Pollution,air pollution,301,8,8,landmarks,160,160,0.53156146179402,0.0,singleton_topic,1,,
LLM,C3-P2,C3,P2,4611,News Media,news media,541,8,8,landmarks,160,160,0.2957486136783734,0.0,eligible,4,4345,0.41973119211321874
LLM,C3-P2,C3,P2,4617,Trial By Jury,trial by jury,317,8,8,landmarks,160,160,0.5047318611987381,0.0,eligible,6,4036,0.4757559864937452
LLM,C3-P2,C3,P2,4619,Care Of The Elderly,care of the elderly,330,8,8,landmarks,160,160,0.48484848484848486,0.0,eligible,5,4646,0.526223162505936
LLM,C3-P2,C3,P2,4628,Job Benefits,job benefits,300,8,8,landmarks,160,160,0.5333333333333333,0.0,eligible,5,4060,0.4616231679758459
LLM,C3-P2,C3,P2,4646,Care Of The Elderly,care of the elderly,158,8,8,landmarks,160,158,1.0,0.012499999999999956,eligible,5,4619,0.526223162505936
LLM,C3-P2,C3,P2,4688,Family Finance,family finance,280,8,8,landmarks,160,160,0.5714285714285714,0.0,eligible,5,4379,0.5102709368646925
LLM,C3-P2,C3,P2,4877,Child Care,child care,104,8,8,landmarks,160,104,1.0,0.35,eligible,2,4325,0.12006939072350786
LLM,C4-P2,C4,P2,2095,Weather Climate,weather climate,355,8,8,landmarks,160,160,0.4507042253521127,0.0,singleton_topic,1,,
LLM,C4-P2,C4,P2,2451,Soviet Union,soviet union,264,8,8,landmarks,160,160,0.6060606060606061,0.0,singleton_topic,1,,
LLM,C4-P2,C4,P2,3389,Football,football,154,8,8,landmarks,160,154,1.0,0.03749999999999998,singleton_topic,1,,
LLM,C4-P2,C4,P2,3902,Care Of The Elderly,care of the elderly,279,8,8,landmarks,160,160,0.5734767025089605,0.0,eligible,5,4646,0.44827742497879886
LLM,C4-P2,C4,P2,4036,Trial By Jury,trial by jury,193,8,8,landmarks,160,160,0.8290155440414507,0.0,eligible,6,4148,0.43896233146786123
LLM,C4-P2,C4,P2,4048,Drug Testing,drug testing,350,8,8,landmarks,160,160,0.45714285714285713,0.0,eligible,2,4330,0.3411285095001494
LLM,C4-P2,C4,P2,4060,Job Benefits,job benefits,490,8,8,landmarks,160,160,0.32653061224489793,0.0,eligible,5,4171,0.4685563804262326
LLM,C4-P2,C4,P2,4082,News Media,news media,368,8,8,landmarks,160,160,0.43478260869565216,0.0,eligible,4,4345,0.512377727645166
LLM,C4-P2,C4,P2,4096,Recycling,recycling,194,8,8,landmarks,160,160,0.8247422680412371,0.0,eligible,3,4329,0.47968829408294644
LLM,C4-P2,C4,P2,4103,Family Finance,family finance,276,8,8,landmarks,160,160,0.5797101449275363,0.0,eligible,5,4353,0.4496798856726223
LLM,C4-P2,C4,P2,4104,Family Finance,family finance,380,8,8,landmarks,160,160,0.42105263157894735,0.0,eligible,5,4379,0.5152524508381526
LLM,C4-P2,C4,P2,4108,Care Of The Elderly,care of the elderly,448,8,8,landmarks,160,160,0.35714285714285715,0.0,eligible,5,4619,0.4940337035546368
LLM,C4-P2,C4,P2,4109,Job Benefits,job benefits,260,8,8,landmarks,160,160,0.6153846153846154,0.0,eligible,5,4628,0.6131117086204216
LLM,C4-P2,C4,P2,4133,Capital Punishment,capital punishment,349,8,8,landmarks,160,160,0.4584527220630373,0.0,eligible,2,4341,0.48490296776523023
LLM,C4-P2,C4,P2,4148,Trial By Jury,trial by jury,295,8,8,landmarks,160,160,0.5423728813559322,0.0,eligible,6,4152,0.4585658190481279
LLM,C4-P2,C4,P2,4152,Trial By Jury,trial by jury,375,8,8,landmarks,160,160,0.4266666666666667,0.0,eligible,6,4148,0.4585658190481279
LLM,C4-P2,C4,P2,4166,Care Of The Elderly,care of the elderly,391,8,8,landmarks,160,160,0.4092071611253197,0.0,eligible,5,4646,0.49121938152850375
LLM,C4-P2,C4,P2,4168,Music,music,292,8,8,landmarks,160,160,0.547945205479452,0.0,eligible,2,4312,0.272124008762206
LLM,C4-P2,C4,P2,4171,Job Benefits,job benefits,529,8,8,landmarks,160,160,0.30245746691871456,0.0,eligible,5,4060,0.4685563804262326
LLM,C4-P2,C4,P2,4177,News Media,news media,497,8,8,landmarks,160,160,0.32193158953722334,0.0,eligible,4,4345,0.49820466512923756
LLM,C4-P2,C4,P2,4312,Music,music,307,8,8,landmarks,160,160,0.5211726384364821,0.0,eligible,2,4168,0.272124008762206
LLM,C4-P2,C4,P2,4316,Crime,crime,227,8,8,landmarks,160,160,0.7048458149779736,0.0,eligible,4,4336,0.48896937312085487
LLM,C4-P2,C4,P2,4319,Job Benefits,job benefits,363,8,8,landmarks,160,160,0.44077134986225897,0.0,eligible,5,4171,0.4300287028325034
LLM,C4-P2,C4,P2,4320,Crime,crime,221,8,8,landmarks,160,160,0.7239819004524887,0.0,eligible,4,4316,0.487433053633211
LLM,C4-P2,C4,P2,4321,Trial By Jury,trial by jury,324,8,8,landmarks,160,160,0.49382716049382713,0.0,eligible,6,4148,0.44614280604033296
LLM,C4-P2,C4,P2,4325,Child Care,child care,329,8,8,landmarks,160,160,0.48632218844984804,0.0,eligible,2,4877,0.3754306044354496
LLM,C4-P2,C4,P2,4327,Trial By Jury,trial by jury,302,8,8,landmarks,160,160,0.5298013245033113,0.0,eligible,6,4152,0.32503166439363795
LLM,C4-P2,C4,P2,4329,Recycling,recycling,158,8,8,landmarks,160,158,1.0,0.012499999999999956,eligible,3,4096,0.47968829408294644
LLM,C4-P2,C4,P2,4330,Drug Testing,drug testing,576,8,8,landmarks,160,160,0.2777777777777778,0.0,eligible,2,4048,0.3411285095001494
LLM,C4-P2,C4,P2,4333,Taxes,taxes,258,8,8,landmarks,160,160,0.6201550387596899,0.0,eligible,2,4372,0.32131940743851806
LLM,C4-P2,C4,P2,4336,Crime,crime,569,8,8,landmarks,160,160,0.281195079086116,0.0,eligible,4,4316,0.48896937312085487
LLM,C4-P2,C4,P2,4339,Buying A Car,buying a car,462,8,8,landmarks,160,160,0.3463203463203463,0.0,eligible,2,4356,0.3875917688239985
LLM,C4-P2,C4,P2,4340,Crime,crime,636,8,8,landmarks,160,160,0.25157232704402516,0.0,eligible,4,4320,0.4008363491361083
LLM,C4-P2,C4,P2,4341,Capital Punishment,capital punishment,324,8,8,landmarks,160,160,0.49382716049382713,0.0,eligible,2,4133,0.48490296776523023
LLM,C4-P2,C4,P2,4345,News Media,news media,220,8,8,landmarks,160,160,0.7272727272727273,0.0,eligible,4,4082,0.512377727645166
LLM,C4-P2,C4,P2,4353,Family Finance,family finance,341,8,8,landmarks,160,160,0.46920821114369504,0.0,eligible,5,4103,0.4496798856726223
LLM,C4-P2,C4,P2,4356,Buying A Car,buying a car,261,8,8,landmarks,160,160,0.6130268199233716,0.0,eligible,2,4339,0.3875917688239985
LLM,C4-P2,C4,P2,4358,Recycling,recycling,404,8,8,landmarks,160,160,0.39603960396039606,0.0,eligible,3,4329,0.4775347184113151
LLM,C4-P2,C4,P2,4360,Social Change,social change,445,8,8,landmarks,160,160,0.3595505617977528,0.0,singleton_topic,1,,
LLM,C4-P2,C4,P2,4362,Public Education,public education,584,8,8,landmarks,160,160,0.273972602739726,0.0,singleton_topic,1,,
LLM,C4-P2,C4,P2,4372,Taxes,taxes,553,8,8,landmarks,160,160,0.28933092224231466,0.0,eligible,2,4333,0.32131940743851806
LLM,C4-P2,C4,P2,4379,Family Finance,family finance,332,8,8,landmarks,160,160,0.4819277108433735,0.0,eligible,5,4688,0.5333863815131631
LLM,C4-P2,C4,P2,4382,Air Pollution,air pollution,274,8,8,landmarks,160,160,0.583941605839416,0.0,singleton_topic,1,,
LLM,C4-P2,C4,P2,4611,News Media,news media,628,8,8,landmarks,160,160,0.25477707006369427,0.0,eligible,4,4082,0.3899129219906461
LLM,C4-P2,C4,P2,4617,Trial By Jury,trial by jury,115,8,8,landmarks,160,115,1.0,0.28125,eligible,6,4036,0.3412578116431595
LLM,C4-P2,C4,P2,4619,Care Of The Elderly,care of the elderly,351,8,8,landmarks,160,160,0.45584045584045585,0.0,eligible,5,4646,0.5513579413514831
LLM,C4-P2,C4,P2,4628,Job Benefits,job benefits,179,8,8,landmarks,160,160,0.8938547486033519,0.0,eligible,5,4109,0.6131117086204216
LLM,C4-P2,C4,P2,4646,Care Of The Elderly,care of the elderly,333,8,8,landmarks,160,160,0.4804804804804805,0.0,eligible,5,4619,0.5513579413514831
LLM,C4-P2,C4,P2,4688,Family Finance,family finance,358,8,8,landmarks,160,160,0.44692737430167595,0.0,eligible,5,4379,0.5333863815131631
LLM,C4-P2,C4,P2,4877,Child Care,child care,343,8,8,landmarks,160,160,0.46647230320699706,0.0,eligible,2,4325,0.3754306044354496
